CODMUNRES,Ano,Qtd_Obitos_Investigados,Qtd_Total,Ratio
312430,2015,9,10,0.9
312430,2016,8,10,0.8
312430,2017,8,10,0.8
312430,2018,3,6,0.5
312430,2019,1,3,0.3333333333333333
312440,2013,0,1,0.0
312440,2014,1,2,0.5
312440,2016,0,1,0.0
312440,2017,1,1,1.0
312440,2018,0,1,0.0
312440,2019,0,2,0.0
312450,2012,2,2,1.0
312450,2013,0,1,0.0
312450,2014,1,5,0.2
312450,2015,1,1,1.0
312450,2016,1,1,1.0
312450,2017,1,3,0.3333333333333333
312450,2018,0,3,0.0
312450,2019,0,4,0.0
312460,2012,1,2,0.5
312460,2013,0,1,0.0
312460,2014,0,1,0.0
312460,2015,1,1,1.0
312460,2017,0,1,0.0
312470,2012,3,3,1.0
312470,2013,0,3,0.0
312470,2015,0,2,0.0
312470,2016,1,1,1.0
312470,2017,2,2,1.0
312470,2018,1,1,1.0
312470,2019,1,1,1.0
312480,2013,0,2,0.0
312480,2014,0,3,0.0
312480,2015,0,3,0.0
312480,2017,1,2,0.5
312480,2018,1,2,0.5
312480,2019,0,3,0.0
312490,2012,1,1,1.0
312490,2013,4,9,0.4444444444444444
312490,2014,2,2,1.0
312490,2015,0,1,0.0
312490,2016,3,3,1.0
312490,2017,5,5,1.0
312490,2018,3,5,0.6
312490,2019,2,3,0.6666666666666666
312500,2012,2,2,1.0
312500,2013,2,3,0.6666666666666666
312500,2014,0,3,0.0
312500,2015,2,2,1.0
312500,2016,1,4,0.25
312500,2017,1,1,1.0
312500,2018,4,4,1.0
312510,2012,7,11,0.6363636363636364
312510,2013,5,7,0.7142857142857143
312510,2014,12,17,0.7058823529411765
312510,2015,12,13,0.9230769230769232
312510,2016,9,9,1.0
312510,2017,3,7,0.4285714285714285
312510,2018,5,15,0.3333333333333333
312510,2019,1,6,0.1666666666666666
312520,2015,1,2,0.5
312520,2016,1,1,1.0
312530,2012,1,3,0.3333333333333333
312530,2015,1,1,1.0
312530,2017,1,1,1.0
312530,2019,0,1,0.0
312540,2013,0,1,0.0
312540,2014,0,1,0.0
312540,2015,0,1,0.0
312540,2016,0,2,0.0
312540,2017,0,1,0.0
312540,2018,0,3,0.0
312540,2019,0,2,0.0
312550,2012,0,2,0.0
312550,2013,0,1,0.0
312550,2014,0,2,0.0
312550,2016,0,1,0.0
312550,2018,0,2,0.0
312550,2019,0,1,0.0
312560,2012,3,3,1.0
312560,2013,4,4,1.0
312560,2014,2,2,1.0
312560,2015,2,2,1.0
312560,2016,2,4,0.5
312560,2017,7,9,0.7777777777777778
312560,2018,1,2,0.5
312560,2019,1,2,0.5
312570,2012,0,2,0.0
312570,2013,0,5,0.0
312570,2014,0,6,0.0
312570,2015,0,7,0.0
312570,2016,1,8,0.125
312570,2017,0,4,0.0
312570,2018,0,3,0.0
312570,2019,0,1,0.0
312580,2012,0,1,0.0
312580,2015,1,1,1.0
312580,2017,0,1,0.0
312580,2019,0,1,0.0
312590,2012,0,4,0.0
312590,2013,2,2,1.0
312590,2014,0,2,0.0
312590,2015,0,1,0.0
312590,2016,0,4,0.0
312590,2017,1,2,0.5
312590,2018,1,4,0.25
312590,2019,0,2,0.0
312595,2012,4,4,1.0
312595,2013,0,2,0.0
312595,2014,0,1,0.0
312595,2015,3,3,1.0
312595,2016,5,5,1.0
312595,2017,5,5,1.0
312595,2018,2,3,0.6666666666666666
312595,2019,3,4,0.75
312600,2012,0,1,0.0
312600,2013,0,2,0.0
312600,2014,0,3,0.0
312600,2016,0,2,0.0
312600,2017,0,1,0.0
312600,2018,0,1,0.0
312600,2019,1,2,0.5
312610,2012,26,39,0.6666666666666666
312610,2013,15,22,0.6818181818181818
312610,2014,14,23,0.6086956521739131
312610,2015,15,21,0.7142857142857143
312610,2016,22,25,0.88
312610,2017,16,18,0.8888888888888888
312610,2018,17,22,0.7727272727272727
312610,2019,12,22,0.5454545454545454
312620,2012,1,1,1.0
312620,2013,0,1,0.0
312620,2014,1,1,1.0
312620,2015,2,3,0.6666666666666666
312620,2016,1,2,0.5
312620,2017,2,2,1.0
312620,2018,0,1,0.0
312620,2019,0,2,0.0
312630,2012,0,2,0.0
312630,2014,0,2,0.0
312630,2015,0,1,0.0
312630,2016,0,1,0.0
312630,2018,0,1,0.0
312640,2012,0,2,0.0
312640,2013,0,1,0.0
312640,2014,0,1,0.0
312640,2015,0,1,0.0
312640,2016,0,3,0.0
312640,2017,0,1,0.0
312650,2012,1,3,0.3333333333333333
312650,2013,0,2,0.0
312650,2014,0,2,0.0
312650,2015,0,2,0.0
312650,2016,0,5,0.0
312650,2017,0,1,0.0
312650,2018,0,3,0.0
312660,2012,2,3,0.6666666666666666
312660,2013,1,2,0.5
312660,2014,1,3,0.3333333333333333
312660,2015,2,2,1.0
312660,2016,1,1,1.0
312660,2017,0,1,0.0
312660,2018,1,2,0.5
312660,2019,0,1,0.0
312670,2012,8,8,1.0
312670,2013,6,6,1.0
312670,2014,8,8,1.0
312670,2015,11,11,1.0
312670,2016,4,6,0.6666666666666666
312670,2017,4,6,0.6666666666666666
312670,2018,5,10,0.5
312670,2019,4,8,0.5
312675,2012,0,1,0.0
312675,2013,0,6,0.0
312675,2014,0,1,0.0
312675,2015,1,1,1.0
312675,2016,0,1,0.0
312675,2017,0,1,0.0
312675,2019,0,2,0.0
312680,2012,0,1,0.0
312680,2013,0,2,0.0
312680,2014,0,3,0.0
312680,2015,0,2,0.0
312680,2016,0,1,0.0
312680,2018,0,1,0.0
312680,2019,1,3,0.3333333333333333
312690,2012,0,4,0.0
312690,2013,0,3,0.0
312690,2014,1,6,0.1666666666666666
312690,2015,1,3,0.3333333333333333
312690,2016,0,2,0.0
312690,2017,1,4,0.25
312690,2018,4,5,0.8
312690,2019,1,3,0.3333333333333333
312695,2014,0,2,0.0
312695,2016,0,1,0.0
312695,2017,0,1,0.0
312695,2018,0,3,0.0
312695,2019,0,1,0.0
312700,2012,1,3,0.3333333333333333
312700,2013,3,5,0.6
312700,2014,1,7,0.1428571428571428
312700,2015,2,4,0.5
312700,2016,4,4,1.0
312700,2017,0,1,0.0
312700,2018,0,2,0.0
312700,2019,1,3,0.3333333333333333
312705,2012,0,2,0.0
312705,2013,0,2,0.0
312705,2016,0,1,0.0
312705,2017,0,1,0.0
312707,2013,5,6,0.8333333333333334
312707,2014,0,3,0.0
312707,2015,0,3,0.0
312707,2016,1,1,1.0
312707,2017,4,6,0.6666666666666666
312707,2018,0,2,0.0
312707,2019,0,2,0.0
312710,2012,6,18,0.3333333333333333
312710,2013,5,27,0.1851851851851851
312710,2014,2,22,0.0909090909090909
312710,2015,13,19,0.6842105263157895
312710,2016,21,25,0.84
312710,2017,9,23,0.391304347826087
312710,2018,14,20,0.7
312710,2019,7,17,0.4117647058823529
312720,2012,0,1,0.0
312720,2016,0,1,0.0
312720,2017,0,1,0.0
312720,2018,0,1,0.0
312720,2019,0,1,0.0
312730,2012,0,1,0.0
312730,2013,0,4,0.0
312730,2014,2,3,0.6666666666666666
312730,2015,0,8,0.0
312730,2016,0,1,0.0
312730,2017,0,2,0.0
312730,2018,1,2,0.5
312730,2019,1,2,0.5
312733,2012,2,2,1.0
312733,2014,2,2,1.0
312733,2015,3,3,1.0
312733,2016,1,1,1.0
312733,2017,1,2,0.5
312733,2018,0,1,0.0
312733,2019,0,1,0.0
312735,2013,0,1,0.0
312735,2014,1,1,1.0
312735,2015,1,1,1.0
312735,2017,0,2,0.0
312735,2018,0,1,0.0
312737,2013,0,1,0.0
312737,2015,0,1,0.0
312737,2017,0,1,0.0
312737,2018,2,2,1.0
312737,2019,0,1,0.0
312738,2012,2,2,1.0
312738,2014,1,1,1.0
312738,2015,1,2,0.5
312738,2016,0,1,0.0
312738,2017,1,3,0.3333333333333333
312738,2019,1,2,0.5
312740,2012,1,1,1.0
312740,2014,1,1,1.0
312740,2015,2,2,1.0
312740,2016,0,1,0.0
312740,2017,1,2,0.5
312740,2018,2,2,1.0
312740,2019,0,1,0.0
312750,2012,0,1,0.0
312750,2013,1,1,1.0
312750,2014,0,1,0.0
312750,2017,0,1,0.0
312750,2018,2,4,0.5
312760,2012,0,1,0.0
312760,2013,0,4,0.0
312760,2014,0,3,0.0
312760,2015,0,2,0.0
312760,2016,0,1,0.0
312760,2017,0,3,0.0
312760,2019,0,4,0.0
312770,2012,86,96,0.8958333333333334
312770,2013,101,108,0.9351851851851852
312770,2014,85,95,0.8947368421052632
312770,2015,100,110,0.9090909090909092
312770,2016,91,98,0.9285714285714286
312770,2017,96,98,0.979591836734694
312770,2018,83,89,0.9325842696629212
312770,2019,88,96,0.9166666666666666
312780,2012,1,1,1.0
312780,2013,1,2,0.5
312780,2014,5,5,1.0
312780,2015,4,4,1.0
312780,2016,8,11,0.7272727272727273
312780,2017,0,1,0.0
312780,2018,1,3,0.3333333333333333
312780,2019,1,6,0.1666666666666666
312800,2012,2,11,0.1818181818181818
312800,2013,14,16,0.875
312800,2014,7,9,0.7777777777777778
312800,2015,6,9,0.6666666666666666
312800,2016,8,12,0.6666666666666666
312800,2017,6,8,0.75
312800,2018,8,9,0.8888888888888888
312800,2019,3,11,0.2727272727272727
312810,2012,4,5,0.8
312810,2013,1,2,0.5
312810,2014,1,4,0.25
312810,2015,1,4,0.25
312810,2016,0,2,0.0
312810,2017,0,2,0.0
312810,2018,0,4,0.0
312810,2019,0,6,0.0
312820,2012,0,2,0.0
312820,2013,0,4,0.0
312820,2014,1,3,0.3333333333333333
312820,2015,0,4,0.0
312820,2016,0,3,0.0
312820,2017,0,5,0.0
312820,2018,0,5,0.0
312825,2013,1,1,1.0
312825,2015,2,2,1.0
312825,2016,2,2,1.0
312825,2017,0,2,0.0
312825,2019,0,1,0.0
312830,2012,4,4,1.0
312830,2013,7,8,0.875
312830,2014,5,7,0.7142857142857143
312830,2015,6,8,0.75
312830,2016,5,5,1.0
312830,2017,0,4,0.0
312830,2018,1,3,0.3333333333333333
312830,2019,1,5,0.2
312840,2012,1,6,0.1666666666666666
312840,2013,0,2,0.0
312840,2014,1,8,0.125
312840,2015,1,4,0.25
312840,2016,1,4,0.25
312840,2017,0,1,0.0
312840,2018,0,3,0.0
312840,2019,0,4,0.0
312850,2013,1,1,1.0
312850,2014,1,2,0.5
312850,2015,0,1,0.0
312850,2016,1,1,1.0
312850,2017,1,1,1.0
312850,2018,1,1,1.0
312850,2019,1,1,1.0
312860,2012,2,3,0.6666666666666666
312860,2013,1,4,0.25
312860,2014,0,1,0.0
312860,2015,1,2,0.5
312860,2016,1,1,1.0
312860,2017,2,5,0.4
312860,2018,1,3,0.3333333333333333
312860,2019,3,3,1.0
312870,2012,11,12,0.9166666666666666
312870,2013,23,26,0.8846153846153846
312870,2014,8,9,0.8888888888888888
312870,2015,8,17,0.4705882352941176
312870,2016,15,18,0.8333333333333334
312870,2017,0,13,0.0
312870,2018,2,16,0.125
312870,2019,4,15,0.2666666666666666
312880,2012,0,1,0.0
312880,2013,2,4,0.5
312880,2015,1,1,1.0
312880,2016,0,2,0.0
312880,2017,0,1,0.0
312880,2018,0,1,0.0
312880,2019,0,4,0.0
312890,2013,1,2,0.5
312890,2015,1,2,0.5
312890,2016,1,2,0.5
312890,2018,2,3,0.6666666666666666
312890,2019,3,3,1.0
312900,2012,0,3,0.0
312900,2013,0,2,0.0
312900,2014,0,1,0.0
312900,2015,0,1,0.0
312900,2016,0,4,0.0
312900,2017,0,1,0.0
312900,2018,2,4,0.5
312900,2019,0,1,0.0
312910,2012,2,3,0.6666666666666666
312910,2013,2,3,0.6666666666666666
312910,2014,0,2,0.0
312910,2015,0,1,0.0
312910,2016,1,1,1.0
312910,2018,1,2,0.5
312910,2019,1,1,1.0
312920,2012,2,3,0.6666666666666666
312920,2013,0,3,0.0
312920,2015,1,2,0.5
312920,2016,2,2,1.0
312920,2017,1,3,0.3333333333333333
312920,2018,2,3,0.6666666666666666
312920,2019,0,2,0.0
312930,2012,5,5,1.0
312930,2013,5,5,1.0
312930,2014,4,4,1.0
312930,2015,1,1,1.0
312930,2016,4,4,1.0
312930,2017,1,1,1.0
312930,2018,3,4,0.75
312930,2019,1,3,0.3333333333333333
312940,2012,0,4,0.0
312940,2013,1,3,0.3333333333333333
312940,2014,1,6,0.1666666666666666
312940,2015,2,2,1.0
312940,2016,1,1,1.0
312940,2017,2,4,0.5
312940,2018,0,2,0.0
312940,2019,1,4,0.25
312950,2012,3,8,0.375
312950,2013,0,8,0.0
312950,2014,3,9,0.3333333333333333
312950,2015,3,8,0.375
312950,2016,5,7,0.7142857142857143
312950,2017,1,5,0.2
312950,2018,0,9,0.0
312950,2019,1,5,0.2
312960,2012,0,2,0.0
312960,2013,0,1,0.0
312960,2014,0,2,0.0
312960,2015,4,5,0.8
312960,2016,1,6,0.1666666666666666
312960,2018,0,6,0.0
312960,2019,0,2,0.0
312965,2012,0,1,0.0
312965,2013,1,3,0.3333333333333333
312965,2014,1,1,1.0
312965,2015,1,2,0.5
312965,2016,0,2,0.0
312965,2018,0,1,0.0
312965,2019,0,2,0.0
312970,2012,4,5,0.8
312970,2013,2,2,1.0
312970,2014,0,4,0.0
312970,2015,0,5,0.0
312970,2016,0,1,0.0
312970,2017,0,3,0.0
312970,2018,0,1,0.0
312970,2019,0,3,0.0
312980,2012,16,72,0.2222222222222222
312980,2013,2,41,0.048780487804878
312980,2014,10,56,0.1785714285714285
312980,2015,10,63,0.1587301587301587
312980,2016,7,59,0.1186440677966101
312980,2017,10,50,0.2
312980,2018,19,43,0.4418604651162791
312980,2019,21,58,0.3620689655172414
312990,2012,0,1,0.0
312990,2013,0,1,0.0
312990,2014,1,2,0.5
312990,2017,1,1,1.0
313000,2012,0,1,0.0
313000,2013,1,1,1.0
313000,2014,0,1,0.0
313000,2015,1,1,1.0
313000,2016,0,1,0.0
313000,2017,1,2,0.5
313005,2012,0,5,0.0
313005,2013,0,3,0.0
313005,2014,1,4,0.25
313005,2015,1,4,0.25
313005,2016,1,2,0.5
313005,2017,1,6,0.1666666666666666
313005,2018,0,7,0.0
313005,2019,0,3,0.0
313010,2012,4,19,0.2105263157894736
313010,2013,4,19,0.2105263157894736
313010,2014,0,15,0.0
313010,2015,0,9,0.0
313010,2016,2,8,0.25
313010,2017,2,12,0.1666666666666666
313010,2018,0,9,0.0
313010,2019,1,10,0.1
313020,2012,1,3,0.3333333333333333
313020,2013,0,2,0.0
313020,2014,2,4,0.5
313020,2015,2,4,0.5
313020,2016,1,1,1.0
313020,2017,3,3,1.0
313020,2019,0,2,0.0
313030,2012,0,1,0.0
313030,2013,2,3,0.6666666666666666
313030,2014,2,4,0.5
313030,2015,0,1,0.0
313030,2016,3,4,0.75
313030,2017,2,2,1.0
313030,2019,4,4,1.0
313040,2012,0,3,0.0
313040,2014,0,1,0.0
313040,2015,3,3,1.0
313040,2016,0,2,0.0
313040,2017,0,3,0.0
313040,2019,2,4,0.5
313050,2012,0,2,0.0
313050,2013,0,4,0.0
313050,2014,0,5,0.0
313050,2015,1,2,0.5
313050,2016,2,4,0.5
313050,2017,0,3,0.0
313050,2018,1,5,0.2
313050,2019,2,10,0.2
313055,2012,4,4,1.0
313055,2013,4,4,1.0
313055,2014,3,3,1.0
313055,2015,4,4,1.0
313055,2016,0,4,0.0
313055,2017,1,1,1.0
313055,2019,3,3,1.0
313060,2012,1,4,0.25
313060,2013,1,2,0.5
313060,2014,1,1,1.0
313060,2015,1,1,1.0
313060,2016,1,1,1.0
313060,2017,1,1,1.0
313060,2018,1,1,1.0
313060,2019,0,2,0.0
313065,2013,1,1,1.0
313065,2014,0,1,0.0
313065,2016,3,3,1.0
313065,2017,1,2,0.5
313065,2018,0,2,0.0
313065,2019,0,1,0.0
313070,2014,1,2,0.5
313070,2015,4,5,0.8
313070,2016,1,4,0.25
313070,2017,0,2,0.0
313070,2018,2,3,0.6666666666666666
313070,2019,2,2,1.0
313080,2013,0,2,0.0
313080,2014,0,1,0.0
313080,2015,0,1,0.0
313080,2019,0,2,0.0
313090,2012,5,7,0.7142857142857143
313090,2013,3,6,0.5
313090,2014,6,7,0.8571428571428571
313090,2015,3,8,0.375
313090,2016,8,8,1.0
313090,2017,3,3,1.0
313090,2018,3,4,0.75
313090,2019,3,6,0.5
313100,2012,0,1,0.0
313100,2013,0,2,0.0
313100,2014,0,5,0.0
313100,2015,0,4,0.0
313100,2016,0,4,0.0
313100,2017,0,1,0.0
313100,2018,0,2,0.0
313100,2019,0,1,0.0
313110,2012,0,2,0.0
313110,2013,0,1,0.0
313110,2014,0,5,0.0
313110,2015,1,6,0.1666666666666666
313110,2016,1,3,0.3333333333333333
313110,2017,0,1,0.0
313110,2018,0,1,0.0
313110,2019,0,1,0.0
313115,2012,6,6,1.0
313115,2013,2,2,1.0
313115,2014,8,9,0.8888888888888888
313115,2015,4,4,1.0
313115,2016,7,8,0.875
313115,2017,7,7,1.0
313115,2018,2,4,0.5
313115,2019,4,6,0.6666666666666666
313120,2012,8,8,1.0
313120,2013,3,4,0.75
313120,2014,5,9,0.5555555555555556
313120,2015,5,5,1.0
313120,2016,3,4,0.75
313120,2017,10,11,0.9090909090909092
313120,2018,5,7,0.7142857142857143
313120,2019,2,3,0.6666666666666666
313130,2012,81,82,0.9878048780487804
313130,2013,66,69,0.9565217391304348
313130,2014,73,74,0.9864864864864864
313130,2015,57,59,0.9661016949152542
313130,2016,75,77,0.974025974025974
313130,2017,60,64,0.9375
313130,2018,54,58,0.9310344827586208
313130,2019,45,47,0.9574468085106383
313140,2013,0,1,0.0
313140,2014,0,1,0.0
313140,2015,0,3,0.0
313140,2016,0,3,0.0
313140,2017,1,1,1.0
313140,2018,0,1,0.0
313150,2012,4,7,0.5714285714285714
313150,2013,1,4,0.25
313150,2014,0,3,0.0
313150,2015,4,4,1.0
313150,2016,0,1,0.0
313150,2017,0,2,0.0
313150,2018,1,1,1.0
313150,2019,0,4,0.0
313160,2012,1,3,0.3333333333333333
313160,2014,0,2,0.0
313160,2015,0,1,0.0
313160,2016,0,1,0.0
313160,2017,1,1,1.0
313160,2018,0,3,0.0
313160,2019,0,1,0.0
313170,2012,22,31,0.7096774193548387
313170,2013,43,47,0.9148936170212766
313170,2014,34,36,0.9444444444444444
313170,2015,38,49,0.7755102040816326
313170,2016,29,34,0.8529411764705882
313170,2017,10,33,0.303030303030303
313170,2018,14,32,0.4375
313170,2019,18,34,0.5294117647058824
313180,2012,0,3,0.0
313180,2013,2,5,0.4
313180,2014,2,7,0.2857142857142857
313180,2015,0,1,0.0
313180,2016,1,4,0.25
313180,2017,0,2,0.0
313180,2018,2,5,0.4
313180,2019,1,3,0.3333333333333333
313190,2012,10,16,0.625
313190,2013,1,12,0.0833333333333333
313190,2014,7,19,0.3684210526315789
313190,2015,0,10,0.0
313190,2016,9,14,0.6428571428571429
313190,2017,8,16,0.5
313190,2018,11,16,0.6875
313190,2019,7,12,0.5833333333333334
313200,2012,2,2,1.0
313200,2013,1,1,1.0
313200,2016,1,1,1.0
313200,2017,1,2,0.5
313200,2018,1,3,0.3333333333333333
313200,2019,0,1,0.0
313210,2012,6,6,1.0
313210,2013,7,12,0.5833333333333334
313210,2014,3,5,0.6
313210,2015,6,9,0.6666666666666666
313210,2016,4,6,0.6666666666666666
313210,2017,1,2,0.5
313210,2018,0,9,0.0
313210,2019,0,8,0.0
313220,2012,1,2,0.5
313220,2013,0,2,0.0
313220,2014,0,3,0.0
313220,2015,1,3,0.3333333333333333
313220,2016,1,1,1.0
313220,2017,3,5,0.6
313220,2018,4,6,0.6666666666666666
313220,2019,2,5,0.4
313230,2012,0,12,0.0
313230,2013,1,4,0.25
313230,2014,0,4,0.0
313230,2015,0,4,0.0
313230,2016,0,8,0.0
313230,2017,0,3,0.0
313230,2018,0,8,0.0
313230,2019,0,8,0.0
313240,2012,26,29,0.896551724137931
313240,2013,22,25,0.88
313240,2014,17,22,0.7727272727272727
313240,2015,16,20,0.8
313240,2016,25,28,0.8928571428571429
313240,2017,14,15,0.9333333333333332
313240,2018,28,28,1.0
313240,2019,24,28,0.8571428571428571
313250,2012,0,8,0.0
313250,2013,2,11,0.1818181818181818
313250,2014,0,6,0.0
313250,2015,1,7,0.1428571428571428
313250,2016,0,6,0.0
313250,2017,2,12,0.1666666666666666
313250,2018,0,3,0.0
313250,2019,0,5,0.0
313260,2012,3,4,0.75
313260,2014,1,1,1.0
313260,2015,2,2,1.0
313260,2017,0,3,0.0
313260,2018,0,2,0.0
313270,2012,0,5,0.0
313270,2013,3,17,0.1764705882352941
313270,2014,0,10,0.0
313270,2015,0,11,0.0
313270,2016,1,9,0.1111111111111111
313270,2017,1,9,0.1111111111111111
313270,2018,0,7,0.0
313270,2019,0,5,0.0
313280,2014,0,2,0.0
313280,2016,0,2,0.0
313280,2017,0,1,0.0
313280,2018,1,1,1.0
313290,2012,1,3,0.3333333333333333
313290,2013,1,3,0.3333333333333333
313290,2014,0,2,0.0
313290,2015,0,4,0.0
313290,2016,1,7,0.1428571428571428
313290,2017,0,1,0.0
313290,2018,0,2,0.0
313290,2019,0,2,0.0
313300,2012,0,4,0.0
313300,2013,0,4,0.0
313300,2014,0,3,0.0
313300,2015,2,3,0.6666666666666666
313300,2016,5,6,0.8333333333333334
313300,2017,1,3,0.3333333333333333
313300,2018,1,5,0.2
313300,2019,0,3,0.0
313310,2012,4,5,0.8
313310,2013,0,4,0.0
313310,2014,0,6,0.0
313310,2015,2,6,0.3333333333333333
313310,2016,2,3,0.6666666666666666
313310,2017,0,2,0.0
313310,2018,2,5,0.4
313310,2019,0,3,0.0
313320,2012,2,6,0.3333333333333333
313320,2013,2,3,0.6666666666666666
313320,2014,0,4,0.0
313320,2015,0,4,0.0
313320,2016,0,2,0.0
313320,2017,0,6,0.0
313320,2018,3,6,0.5
313320,2019,4,4,1.0
313330,2012,1,15,0.0666666666666666
313330,2013,4,10,0.4
313330,2014,6,11,0.5454545454545454
313330,2015,7,11,0.6363636363636364
313330,2016,11,13,0.8461538461538461
313330,2017,2,5,0.4
313330,2018,3,10,0.3
313330,2019,4,6,0.6666666666666666
313340,2012,2,5,0.4
313340,2013,1,4,0.25
313340,2014,1,3,0.3333333333333333
313340,2015,1,4,0.25
313340,2016,7,8,0.875
313340,2017,2,4,0.5
313340,2018,2,4,0.5
313340,2019,0,1,0.0
313350,2012,1,11,0.0909090909090909
313350,2013,5,7,0.7142857142857143
313350,2014,2,6,0.3333333333333333
313350,2015,7,9,0.7777777777777778
313350,2016,3,4,0.75
313350,2017,5,6,0.8333333333333334
313350,2018,3,9,0.3333333333333333
313350,2019,1,6,0.1666666666666666
313360,2013,0,3,0.0
313360,2014,0,5,0.0
313360,2015,0,2,0.0
313360,2016,0,6,0.0
313360,2017,2,3,0.6666666666666666
313360,2018,1,3,0.3333333333333333
313360,2019,0,1,0.0
313370,2012,4,6,0.6666666666666666
313370,2013,0,3,0.0
313370,2014,0,3,0.0
313370,2015,4,6,0.6666666666666666
313370,2016,5,8,0.625
313370,2017,1,1,1.0
313370,2018,2,3,0.6666666666666666
313370,2019,5,6,0.8333333333333334
313375,2012,0,6,0.0
313375,2013,1,2,0.5
313375,2014,0,5,0.0
313375,2015,1,2,0.5
313375,2016,0,5,0.0
313375,2017,0,2,0.0
313375,2018,0,5,0.0
313375,2019,0,3,0.0
313380,2012,15,28,0.5357142857142857
313380,2013,19,37,0.5135135135135135
313380,2014,25,38,0.6578947368421053
313380,2015,20,35,0.5714285714285714
313380,2016,31,44,0.7045454545454546
313380,2017,24,32,0.75
313380,2018,12,25,0.48
313380,2019,18,27,0.6666666666666666
313390,2012,1,1,1.0
313390,2013,0,1,0.0
313390,2014,0,4,0.0
313390,2015,0,2,0.0
313390,2016,0,4,0.0
313390,2017,1,3,0.3333333333333333
313390,2018,0,1,0.0
313390,2019,0,6,0.0
313400,2012,0,6,0.0
313400,2013,0,7,0.0
313400,2014,1,4,0.25
313400,2015,0,3,0.0
313400,2016,5,7,0.7142857142857143
313400,2017,2,4,0.5
313400,2018,0,4,0.0
313400,2019,0,3,0.0
313410,2012,1,2,0.5
313410,2013,2,3,0.6666666666666666
313410,2014,1,4,0.25
313410,2015,0,1,0.0
313410,2016,1,2,0.5
313410,2017,1,2,0.5
313410,2018,1,3,0.3333333333333333
313410,2019,0,4,0.0
313420,2012,27,34,0.7941176470588235
313420,2013,27,32,0.84375
313420,2014,17,32,0.53125
313420,2015,22,44,0.5
313420,2016,27,29,0.9310344827586208
313420,2017,25,38,0.6578947368421053
313420,2018,28,33,0.8484848484848485
313420,2019,30,34,0.8823529411764706
313430,2012,0,4,0.0
313430,2013,0,1,0.0
313430,2014,0,2,0.0
313430,2015,0,1,0.0
313430,2016,2,4,0.5
313430,2017,0,2,0.0
313430,2018,0,4,0.0
313430,2019,0,1,0.0
313440,2012,1,8,0.125
313440,2013,5,15,0.3333333333333333
313440,2014,4,17,0.2352941176470588
313440,2015,12,15,0.8
313440,2016,11,16,0.6875
313440,2017,6,12,0.5
313440,2018,3,11,0.2727272727272727
313440,2019,2,13,0.1538461538461538
313450,2012,0,1,0.0
313450,2013,0,1,0.0
313450,2014,0,3,0.0
313450,2015,0,2,0.0
313450,2017,2,5,0.4
313450,2018,0,1,0.0
313450,2019,0,4,0.0
313460,2012,1,5,0.2
313460,2013,1,7,0.1428571428571428
313460,2014,1,4,0.25
313460,2015,1,7,0.1428571428571428
313460,2016,1,5,0.2
313460,2017,0,4,0.0
313460,2018,0,5,0.0
313460,2019,1,7,0.1428571428571428
313470,2012,0,2,0.0
313470,2014,1,6,0.1666666666666666
313470,2015,3,3,1.0
313470,2016,4,4,1.0
313470,2017,4,5,0.8
313470,2018,1,3,0.3333333333333333
313470,2019,0,3,0.0
313480,2013,2,2,1.0
313480,2014,0,1,0.0
313480,2015,0,2,0.0
313480,2016,0,1,0.0
313480,2017,0,3,0.0
313480,2018,0,1,0.0
313480,2019,0,3,0.0
313490,2012,4,8,0.5
313490,2013,1,6,0.1666666666666666
313490,2014,3,5,0.6
313490,2015,7,8,0.875
313490,2016,5,8,0.625
313490,2017,3,5,0.6
313490,2018,0,9,0.0
313490,2019,3,6,0.5
313500,2012,1,1,1.0
313500,2016,1,2,0.5
313500,2017,0,1,0.0
313500,2019,1,1,1.0
313505,2012,7,14,0.5
313505,2013,4,4,1.0
313505,2014,5,15,0.3333333333333333
313505,2015,6,14,0.4285714285714285
313505,2016,6,11,0.5454545454545454
313505,2017,5,14,0.3571428571428571
313505,2018,0,13,0.0
313505,2019,0,6,0.0
313507,2012,1,1,1.0
313507,2013,0,2,0.0
313507,2014,1,1,1.0
313507,2015,1,2,0.5
313507,2016,0,1,0.0
313507,2017,0,2,0.0
313507,2018,1,1,1.0
313507,2019,1,1,1.0
313510,2012,22,23,0.9565217391304348
313510,2013,26,27,0.9629629629629628
313510,2014,14,33,0.4242424242424242
313510,2015,28,29,0.9655172413793104
313510,2016,17,19,0.8947368421052632
313510,2017,7,17,0.4117647058823529
313510,2018,0,26,0.0
313510,2019,0,19,0.0
313520,2012,14,23,0.6086956521739131
313520,2013,6,30,0.2
313520,2014,6,26,0.2307692307692307
313520,2015,8,22,0.3636363636363636
313520,2016,5,20,0.25
313520,2017,4,19,0.2105263157894736
313520,2018,0,25,0.0
313520,2019,0,23,0.0
313530,2012,0,2,0.0
313530,2013,1,2,0.5
313530,2015,0,1,0.0
313530,2017,2,2,1.0
313530,2018,0,1,0.0
313535,2012,1,4,0.25
313535,2013,0,1,0.0
313535,2014,0,2,0.0
313535,2015,1,2,0.5
313535,2016,1,4,0.25
313535,2017,0,4,0.0
313535,2018,0,4,0.0
313535,2019,0,5,0.0
313540,2012,0,4,0.0
313540,2013,0,4,0.0
313540,2014,1,3,0.3333333333333333
313540,2016,0,2,0.0
